,song_name,song_uri,album,album_uri,artist,artist_uri,release_date,popularity,duration_ms
6119,How You Like That,spotify:track:4SFknyjLcyTLJFPKD2m96o,THE ALBUM,spotify:album:71O60S5gIJSIAhdnrDIh3N,BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,2020-10-02,86,180946
1709,Lovesick Girls,spotify:track:4Ws314Ylb27BVsvlZOy30C,THE ALBUM,spotify:album:71O60S5gIJSIAhdnrDIh3N,BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,2020-10-02,84,192760
5253,Pretty Savage,spotify:track:1XnpzbOGptRwfJhZgLbmSr,THE ALBUM,spotify:album:71O60S5gIJSIAhdnrDIh3N,BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,2020-10-02,82,199120
1882,Maria,spotify:track:0ZeGfEAL5Rl4pd5LZBGuEK,María,spotify:album:5YYY7QCkq3pSw4Hoc1m0D3,Hwa Sa,spotify:artist:7bmYpVgQub656uNTu6qGNQ,2020-06-29,81,199026
3217,Ice Cream (with Selena Gomez),spotify:track:4JUPEh2DVSXFGExu4Uxevz,THE ALBUM,spotify:album:71O60S5gIJSIAhdnrDIh3N,BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,2020-10-02,80,175813
6521,Mmmh,spotify:track:5dntGTbUtmUO239wQ0k3yM,KAI - The 1st Mini Album,spotify:album:6xpxMAUhk8hiDTa5zT7F86,KAI,spotify:artist:6iVo62B0bdTknRcrktCmak,2020-11-30,80,192346
1013,Ice Cream (with Selena Gomez),spotify:track:2J4P46vCFm1rPkNkp9pZWX,Ice Cream (with Selena Gomez),spotify:album:2VBb4LRcRSACOfJWRUgVZl,BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,2020-08-28,80,175813
5453,Kill This Love,spotify:track:18PergoIrGmRyeYxnaXJN2,KILL THIS LOVE,spotify:album:7viSsSKXrDa95CtUcuc1Iv,BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,2019-04-05,80,189052
5150,DDU-DU DDU-DU,spotify:track:2aI2k39nfa3KFsa4JclQzw,SQUARE UP,spotify:album:2zwfcNqJe7IT1RwgVyv1ug,BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,2018-06-15,79,209355
4213,Bet You Wanna (feat. Cardi B),spotify:track:7iAgNZdotu40NwtoIWJHFe,THE ALBUM,spotify:album:71O60S5gIJSIAhdnrDIh3N,BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,2020-10-02,78,159173
5904,Love To Hate Me,spotify:track:7iKDsPfLT0d5mu2htfMKBZ,THE ALBUM,spotify:album:71O60S5gIJSIAhdnrDIh3N,BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,2020-10-02,77,169800
4807,Crazy Over You,spotify:track:7qq0EOPW4RRlqdvMBmdd73,THE ALBUM,spotify:album:71O60S5gIJSIAhdnrDIh3N,BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,2020-10-02,77,161946
3169,Sour Candy (with BLACKPINK),spotify:track:6R6ZoHTypt5lt68MWbzZXv,Sour Candy (with BLACKPINK),spotify:album:6y6lP1WRfqEhv8RLy4ufZB,Lady Gaga,spotify:artist:1HY2Jd0NmPuamShAr6KMms,2020-05-28,77,157706
5256,Sour Candy (with BLACKPINK),spotify:track:1IWNylpZ477gIVUDpJL66u,Chromatica,spotify:album:05c49JgPmL4Uz2ZeqRx5SP,Lady Gaga,spotify:artist:1HY2Jd0NmPuamShAr6KMms,2020-05-29,76,157706
3746,SOLO,spotify:track:2wVDWtLKXunswWecARNILj,SOLO,spotify:album:7qAJpYeABXN9ZV5wOOX59k,JENNIE,spotify:artist:250b0Wlc5Vk0CoUsaCY84M,2018-11-12,75,169566
4530,Dream of You (with R3HAB),spotify:track:5SEvxpu5ImOFOcXyeM8fbx,Dream of You (with R3HAB),spotify:album:7v5VyW176u5m9aNcnvs2Cv,CHUNG HA,spotify:artist:2PSJ6YriU7JsFucxACpU7Y,2020-11-26,75,192735
6092,You Never Know,spotify:track:39kzWAiVPpycdMpr745oPj,THE ALBUM,spotify:album:71O60S5gIJSIAhdnrDIh3N,BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,2020-10-02,74,229213
302,What Do I Call You,spotify:track:3Wu4lFjkhcXxB6WWaX9gtr,What Do I Call You - The 4th Mini Album,spotify:album:70XJeDlFe1LmZo1lyFKyq3,TAEYEON,spotify:artist:3qNVuliS40BLgXGxhdBdqu,2020-12-15,74,167746
476,Gangnam Style (강남스타일),spotify:track:03UrZgTINDqvnUMbbIMhql,Gangnam Style (강남스타일),spotify:album:0ZjxizLeMyFEjR27JIvD99,PSY,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,2012-01-01,74,219493
6271,Candy,spotify:track:6kKC35sKUh2FUx4M0qAL44,Delight - The 2nd Mini Album,spotify:album:75sPv82oaDKYjtuuS4l3Vc,BAEKHYUN,spotify:artist:4ufh0WuMZh6y4Dmdnklvdl,2020-05-25,73,227173
6523,BOOMBAYAH,spotify:track:13MF2TYuyfITClL1R2ei6e,SQUARE ONE,spotify:album:0FOOodYRlj7gzh7q7IjmNZ,BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,2016-08-08,72,240793
1598,Forever Young,spotify:track:56bHclo7YNvpujMveLElQn,SQUARE UP,spotify:album:2zwfcNqJe7IT1RwgVyv1ug,BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,2018-06-15,72,237076
2865,IDEA (理想),spotify:track:1IYN3VqZzehgwh5NqnavIQ,Never Gonna Dance Again : Act 2 - The 3rd Album,spotify:album:3xgFGYUOVxGp7pZywdf7AC,TAEMIN,spotify:artist:13rF01aOogvnkuQXOlgTW8,2020-11-09,72,193546
3827,All about you,spotify:track:7fftC401ke4BzA3ucPIXES,Hotel Del Luna OST Part.3,spotify:album:5WAsRdVn8bIzklCuZUqeUR,TAEYEON,spotify:artist:3qNVuliS40BLgXGxhdBdqu,2019-07-21,71,209482
3517,As If It's Your Last,spotify:track:4ZxOuNHhpyOj4gv52MtQpT,As If It's Your Last,spotify:album:7ikmjsvRzDRzxHN0KXSQdv,BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,2017-06-22,71,213264
546,Amusement Park,spotify:track:1TUkEXQrskATO9SoB4QMUN,Amusement Park,spotify:album:1azcqabc4kDgRNMWFA02wZ,BAEKHYUN,spotify:artist:4ufh0WuMZh6y4Dmdnklvdl,2020-12-21,71,256693
5785,Criminal,spotify:track:2KXEE2MsPZLmT38XiyAOpH,Never Gonna Dance Again : Act 1 - The 3rd Album,spotify:album:6YfGgOaUnhs0A9brMqjpHf,TAEMIN,spotify:artist:13rF01aOogvnkuQXOlgTW8,2020-09-07,71,211400
1234,HOLO,spotify:track:7Acvy2L38SCipAeMPOK8Ro,HOLO,spotify:album:6PY5EutFgpr9GLeaagGBda,LeeHi,spotify:artist:7cVZApDoQZpS447nHTsNqu,2020-07-23,71,178520
5335,Gashina,spotify:track:0jFHMDRXxKaREor3hBEEST,SUNMI SPECIAL EDITION [Gashina],spotify:album:3TSX6AxLdCP4E5o3F5jCdN,SUNMI,spotify:artist:6MoXcK2GyGg7FIyxPU5yW6,2017-08-22,71,180000
4652,Don't Know What To Do,spotify:track:0zYqFyhiTj419q56lNsjk0,KILL THIS LOVE,spotify:album:7viSsSKXrDa95CtUcuc1Iv,BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,2019-04-05,71,201081
1143,BOOMBAYAH,spotify:track:5nIjOnMbC0QDMrYFLGx0yV,BLACKPINK IN YOUR AREA,spotify:album:4cpZazoKuj3jD6x2GrSX2w,BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,2018-12-05,70,240613
3860,What You Waiting For,spotify:track:4CoxD8tetisleUQDA7vn1B,What You Waiting For,spotify:album:59iiiARciChm70cn85wxuH,SOMI,spotify:artist:7zYj9S9SdIunYCfSm7vzAR,2020-07-22,70,175327
5415,pporappippam 보라빛 밤,spotify:track:7oQh96s9YemWG3A4zkIbrU,pporappippam 보라빛 밤,spotify:album:5IKVYCIhY5SyMhj1cYovz3,SUNMI,spotify:artist:6MoXcK2GyGg7FIyxPU5yW6,2020-06-29,70,206616
1657,+HWA+,spotify:track:5cIv45SvGnNrARU6rT2BCb,+HWA+,spotify:album:2xXCdWDkQ8tfNmXKR4BQXS,CL,spotify:artist:0tzSBCPJZmHTdOA3ZV2mN3,2020-10-29,69,176349
23,PLAY,spotify:track:1SdLedoEjrMRu5AnvK2EYk,PLAY,spotify:album:7tzaUrzvzQGfqvzsYzSODr,CHUNG HA,spotify:artist:2PSJ6YriU7JsFucxACpU7Y,2020-07-06,69,199524
330,Fine,spotify:track:6CdUgvL597jWmW4w8P5kHs,My Voice - The 1st Album,spotify:album:6DlCl3hBP1Gwhn0tgitGfN,TAEYEON,spotify:artist:3qNVuliS40BLgXGxhdBdqu,2017-02-28,69,209157
1458,Nothing On Me,spotify:track:031mgKcbAk6cL9ZpfIEq4K,KAI - The 1st Mini Album,spotify:album:6xpxMAUhk8hiDTa5zT7F86,KAI,spotify:artist:6iVo62B0bdTknRcrktCmak,2020-11-30,69,160786
1381,PLAYING WITH FIRE,spotify:track:7qmvLmX9tyaTiBAVNI6YEn,SQUARE TWO,spotify:album:2Fna4Tb7fme5aHsNMJtVtp,BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,2016-11-01,69,197288
557,TWIT,spotify:track:6qyz1KOlGJsKYJ4ZsRmRSD,TWIT,spotify:album:6KL4s0Y6Ijcj0QP1Nm1EVF,Hwa Sa,spotify:artist:7bmYpVgQub656uNTu6qGNQ,2019-02-13,69,190785
4118,Amnesia,spotify:track:11dQTEghmS3uFipXhk1Tbl,KAI - The 1st Mini Album,spotify:album:6xpxMAUhk8hiDTa5zT7F86,KAI,spotify:artist:6iVo62B0bdTknRcrktCmak,2020-11-30,69,178920
4714,Gotta Go,spotify:track:0xq4ZTcmwBfkPGo4RRKmMe,Gotta Go,spotify:album:7BYCvUqCaeIo2jgOl9iAGr,CHUNG HA,spotify:artist:2PSJ6YriU7JsFucxACpU7Y,2019-01-02,69,221813
3446,Reason,spotify:track:5x2p715xYEKn2AdV9pNv52,KAI - The 1st Mini Album,spotify:album:6xpxMAUhk8hiDTa5zT7F86,KAI,spotify:artist:6iVo62B0bdTknRcrktCmak,2020-11-30,69,173906
4922,WHISTLE,spotify:track:6NEoeBLQbOMw92qMeLfI40,SQUARE ONE,spotify:album:0FOOodYRlj7gzh7q7IjmNZ,BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,2016-08-08,69,211631
5085,Snapping,spotify:track:7JCi89HGiURxFpr6NITY7q,Flourishing,spotify:album:1lNM7RF1SVUs66OtLj4MQh,CHUNG HA,spotify:artist:2PSJ6YriU7JsFucxACpU7Y,2019-06-24,68,213164
701,Hello Stranger,spotify:track:3LjS1vGAprMNthdyue5XZD,KAI - The 1st Mini Album,spotify:album:6xpxMAUhk8hiDTa5zT7F86,KAI,spotify:artist:6iVo62B0bdTknRcrktCmak,2020-11-30,68,168253
3577,UN Village,spotify:track:0WSTInLqMrT9po0LAHpZCJ,City Lights - The 1st Mini Album,spotify:album:6AeMj5CMeTXRGhmUuv0LH3,BAEKHYUN,spotify:artist:4ufh0WuMZh6y4Dmdnklvdl,2019-07-10,68,235509
3420,DDU-DU DDU-DU,spotify:track:4jUEHIrc443f743JbyLN0y,BLACKPINK IN YOUR AREA,spotify:album:4cpZazoKuj3jD6x2GrSX2w,BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,2018-12-05,68,209493
1861,MOVE,spotify:track:1cgBWgoL6520lR2QZDzdGN,MOVE - The 2nd Album,spotify:album:2Ka8QpE2XUUjL4vOQihkJH,TAEMIN,spotify:artist:13rF01aOogvnkuQXOlgTW8,2017-10-16,68,211949
5923,+5 STAR+,spotify:track:0RB0E9wj4DjaFDOYPEMeps,+HWA+,spotify:album:2xXCdWDkQ8tfNmXKR4BQXS,CL,spotify:artist:0tzSBCPJZmHTdOA3ZV2mN3,2020-10-29,68,200560
4459,Bad Boy,spotify:track:1WCOna34eEMPgjfOOZkGQc,Bad Boy,spotify:album:4IRuxkSbw7iZZmnr6Rly2Q,CHUNG HA,spotify:artist:2PSJ6YriU7JsFucxACpU7Y,2020-09-23,68,182586
5713,Ride Or Die,spotify:track:5Ej0A9BOsVSrxYwC6GSfCv,KAI - The 1st Mini Album,spotify:album:6xpxMAUhk8hiDTa5zT7F86,KAI,spotify:artist:6iVo62B0bdTknRcrktCmak,2020-11-30,68,200733
4504,BIRTHDAY,spotify:track:5XcM0eD1lsWZibqJ9AUTFq,BIRTHDAY,spotify:album:3lms4btHVQwQdmlk2a4oQx,SOMI,spotify:artist:7zYj9S9SdIunYCfSm7vzAR,2019-06-13,67,185796
4054,Kick It,spotify:track:6Ks1e4WEUeOGgnTGZ4IMXo,KILL THIS LOVE,spotify:album:7viSsSKXrDa95CtUcuc1Iv,BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,2019-04-05,67,191225
3167,Bet You Wanna (Feat. Cardi B),spotify:track:3AgMOlgdrG9RJXDWifcjVd,THE ALBUM,spotify:album:2gNPnKP1PDkB5SZz3IMKuX,BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,2020-10-02,67,159168
4507,For You,spotify:track:0JL7DoEqAUcOntWmBuOSdh,For You,spotify:album:6hiwkmlOoNm8F3UkAZJcEz,LeeHi,spotify:artist:7cVZApDoQZpS447nHTsNqu,2020-12-16,67,205120
4662,Stay Tonight,spotify:track:3As0OA5B06BxLfADvYyG8L,Stay Tonight,spotify:album:41rtmYpSvv0s6p4TJwTzrR,CHUNG HA,spotify:artist:2PSJ6YriU7JsFucxACpU7Y,2020-04-27,67,217238
4491,Really,spotify:track:5qA5DAR5xTjQUGrl0eBbmR,SQUARE UP,spotify:album:2zwfcNqJe7IT1RwgVyv1ug,BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,2018-06-15,67,197789
4275,Orbit,spotify:track:6EWz8fvttnPEd3FV0Dtv5w,"The King: Eternal Monarch (Original Television Soundtrack), Pt. 2",spotify:album:3lcftcc6ksaPBGRN839LYO,Hwa Sa,spotify:artist:7bmYpVgQub656uNTu6qGNQ,2020-04-19,66,186066
2050,Love Die Young,spotify:track:1QKgh2Wqbsww8KtmSBwaIf,Before We Begin,spotify:album:6kBsIjltkSNIc0FO4uiKXW,Eric Nam,spotify:artist:2FLqlgckDKdmpBrvLAT5BM,2019-11-14,66,203213
4215,See U Later,spotify:track:1ZPMLCzCwIvLbMFWvYiw4H,SQUARE UP,spotify:album:2zwfcNqJe7IT1RwgVyv1ug,BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,2018-06-15,66,198866
5927,FOREVER YOUNG,spotify:track:02h4inVwwNX1cMuGCDtsgV,BLACKPINK IN YOUR AREA,spotify:album:4cpZazoKuj3jD6x2GrSX2w,BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,2018-12-05,66,237146
3342,My Love,spotify:track:1RMUSljuiZKUNaf6xskK9n,Dr. Romantic 2 OST Part.1,spotify:album:6hjVPB4sG0Gwme1e9hy62b,BAEKHYUN,spotify:artist:4ufh0WuMZh6y4Dmdnklvdl,2020-01-07,65,193930
6261,Open Mind,spotify:track:0RZJtuu8wuw1ys9eSJ6Tgd,Love Synonym #1: Right for Me,spotify:album:4RJIJFoKSzNmYKAJWJ23R6,WONHO,spotify:artist:6pC3vnUgNVITdYMMXefi6D,2020-09-04,65,190480
5910,Losing You,spotify:track:2Bk8jjFB0FfAFYUIxihOnG,Love Synonym #1: Right for Me,spotify:album:4RJIJFoKSzNmYKAJWJ23R6,WONHO,spotify:artist:6pC3vnUgNVITdYMMXefi6D,2020-09-04,65,178093
3862,STAY,spotify:track:3tP6QKbXvtrxiDI7QwKyUf,SQUARE TWO,spotify:album:2Fna4Tb7fme5aHsNMJtVtp,BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,2016-11-01,65,230322
4359,11:11,spotify:track:67QGnT1Vdfuuy4HkLTUVjj,My Voice - The 1st Album (Deluxe Edition),spotify:album:7MG0bxf0ZFsAyej9W3XzTO,TAEYEON,spotify:artist:3qNVuliS40BLgXGxhdBdqu,2017-04-05,65,223451
2227,Siren,spotify:track:6ySoz8mujfiQS37xjEEZCv,WARNING,spotify:album:7FapH4ThxhFnwohoMGs4dR,SUNMI,spotify:artist:6MoXcK2GyGg7FIyxPU5yW6,2018-09-12,64,199133
2250,DDU-DU DDU-DU - Remix,spotify:track:4HGLNErVXyaDEjHvk3cL5B,KILL THIS LOVE,spotify:album:7viSsSKXrDa95CtUcuc1Iv,BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,2019-04-05,64,201225
3226,Roller Coaster,spotify:track:4xTqgN4ej7EHMd0gWXJdrI,Offset,spotify:album:4FO6zeenyyhew9sB4ErG9z,CHUNG HA,spotify:artist:2PSJ6YriU7JsFucxACpU7Y,2018-01-17,64,212136
6064,Hope Not,spotify:track:7mW8ar9hy7GSeH4lohyOKs,KILL THIS LOVE,spotify:album:7viSsSKXrDa95CtUcuc1Iv,BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,2019-04-05,64,191030
5898,Every second,spotify:track:1k555u88NiaBJH6AWlf5rA,Record of Youth (Original Television Soundtrack) Pt. 3,spotify:album:1l3oUdtu9GYbNzSFgPW8p1,BAEKHYUN,spotify:artist:4ufh0WuMZh6y4Dmdnklvdl,2020-09-22,64,212213
2005,SEE U LATER,spotify:track:7IS4NciwYPs1wMywOKx69z,BLACKPINK IN YOUR AREA,spotify:album:4cpZazoKuj3jD6x2GrSX2w,BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,2018-12-05,64,199933
5711,REALLY,spotify:track:6OKXcx7tClGAS0o2cOTl2v,BLACKPINK IN YOUR AREA,spotify:album:4cpZazoKuj3jD6x2GrSX2w,BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,2018-12-05,64,197360
1072,MY LOVE,spotify:track:4PvVKyqJ6pLVi5HKpAjTPc,"Moonlovers: Scarlet Heart Ryeo (Original Television Soundtrack), Pt 10",spotify:album:1xzKCVdDE3tIXkEGDjLQ7E,LeeHi,spotify:artist:7cVZApDoQZpS447nHTsNqu,2016-10-04,63,220929
2346,Love Again,spotify:track:4dYODiAYvJHWQJtNganYCY,Delight - The 2nd Mini Album,spotify:album:75sPv82oaDKYjtuuS4l3Vc,BAEKHYUN,spotify:artist:4ufh0WuMZh6y4Dmdnklvdl,2020-05-25,63,205293
2682,WANT,spotify:track:0aLG42zaidNkblhiQgJknP,WANT - The 2nd Mini Album,spotify:album:7E01VOJ7gyYPz9HXUVeQeq,TAEMIN,spotify:artist:13rF01aOogvnkuQXOlgTW8,2019-02-11,63,208967
5820,Playlist,spotify:track:7xTDCxibzHpmUUQeso8Sg7,What Do I Call You - The 4th Mini Album,spotify:album:70XJeDlFe1LmZo1lyFKyq3,TAEYEON,spotify:artist:3qNVuliS40BLgXGxhdBdqu,2020-12-15,63,163026
4567,"눈,코,입 (Eyes, Nose, Lips)",spotify:track:0lYtIvI7bO51PZSeK22Mbz,RISE,spotify:album:1Y9so4jq4t4taAHu0VdKX3,TAEYANG,spotify:artist:6udveWUgX4vu75FF0DTrXV,2014-06-03,63,229989
2565,I,spotify:track:5ZkITfPpcNPnyYGTibkO6m,I - The 1st Mini Album,spotify:album:4e7kLQu7SKBUiMtV5WH3A1,TAEYEON,spotify:artist:3qNVuliS40BLgXGxhdBdqu,2015-10-07,63,206038
2960,Runaway,spotify:track:7JPzFzJLrzmINVguyqtMay,Runaway,spotify:album:5drRznvTaLxrrdPgPLqHP5,Eric Nam,spotify:artist:2FLqlgckDKdmpBrvLAT5BM,2019-05-08,63,153293
675,Paradise,spotify:track:1cnGF3udnO8fscbBYY6k1X,The Other Side,spotify:album:6PoWQtf3kVQkglgvsFRm9h,Eric Nam,spotify:artist:2FLqlgckDKdmpBrvLAT5BM,2020-07-30,62,206840
2039,Outta My Head,spotify:track:0NaccQM71LPaoSS8EZ0KhW,BIRTHDAY,spotify:album:3lms4btHVQwQdmlk2a4oQx,SOMI,spotify:artist:7zYj9S9SdIunYCfSm7vzAR,2019-06-13,62,188161
5735,Lip & Hip,spotify:track:5C2d3tz8WACjmw7T6TthQ2,Lip & Hip,spotify:album:01Dv8rPO2AvHogy6uDkb1t,HyunA,spotify:artist:3UwlejyX2b458azZ7eCnHb,2017-12-04,62,209746
1535,Galaxy,spotify:track:41O17Xo25mbbvay3AOHC8C,What Do I Call You - The 4th Mini Album,spotify:album:70XJeDlFe1LmZo1lyFKyq3,TAEYEON,spotify:artist:3qNVuliS40BLgXGxhdBdqu,2020-12-15,62,226853
4924,"How can I love the heartbreak, you're the one I love",spotify:track:0hqj5JBnFt1BHEz2UCFwrl,SAILING,spotify:album:7C0Ci0alKWwwXPIFYEdVcn,AKMU,spotify:artist:6OwKE9Ez6ALxpTaKcT5ayv,2019-09-25,62,290095
2207,Heaven,spotify:track:2hjaiDsLLBlY68XrgjZk7F,Never Gonna Dance Again : Act 2 - The 3rd Album,spotify:album:3xgFGYUOVxGp7pZywdf7AC,TAEMIN,spotify:artist:13rF01aOogvnkuQXOlgTW8,2020-11-09,62,182080
5069,Lonely,spotify:track:5efB9wfc6dn3pzll9ElIrH,"JONGHYUN The Collection ""Story Op.2""",spotify:album:3eHhVAhT8uCrEPlZywai3o,JONGHYUN,spotify:artist:5rGgflnIpRNizTCozbYBuY,2017-04-24,62,244451
1108,Get You Alone,spotify:track:6JJ4WR9Fy6kopNcLnEfFc2,Get You Alone,spotify:album:5KjGzWecRtWSRJGGDgtlJ3,BAEKHYUN,spotify:artist:4ufh0WuMZh6y4Dmdnklvdl,2021-01-20,62,251026
1109,Wildfire,spotify:track:3dudcGwwf9Syw54CEZ4qGv,What Do I Call You - The 4th Mini Album,spotify:album:70XJeDlFe1LmZo1lyFKyq3,TAEYEON,spotify:artist:3qNVuliS40BLgXGxhdBdqu,2020-12-15,62,204720
5097,To the moon,spotify:track:06v5p9PbGF6R0fbxGwMdlX,What Do I Call You - The 4th Mini Album,spotify:album:70XJeDlFe1LmZo1lyFKyq3,TAEYEON,spotify:artist:3qNVuliS40BLgXGxhdBdqu,2020-12-15,62,162106
6010,When We Disco (Duet with SUNMI),spotify:track:6t9nnPyEZfjcn1aLJ4l9AK,When We Disco,spotify:album:1PllJjUqafNlQ23eBqs511,J.Y. Park,spotify:artist:1TTx0YcbKUtJIZY1HEnh9B,2020-08-12,62,224387
3016,Don't Know What To Do,spotify:track:4ghGrdxwqLA6ZoCiu0u4IR,Kill This Love,spotify:album:3qw2vm3uqKT3EIg95wbg83,BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,2019-04-05,62,201081
2523,Losing You,spotify:track:4OJJ48xIvpbP3lHaCkEIbA,Losing You,spotify:album:2pA5upussFvf8eQoMUATmI,WONHO,spotify:artist:6pC3vnUgNVITdYMMXefi6D,2020-08-14,62,178082
3122,Heroine,spotify:track:5gA9Xn8oPts2aewPgxVkPD,Heroine,spotify:album:4lWDPUQmrZPyO9T9pWfZc2,SUNMI,spotify:artist:6MoXcK2GyGg7FIyxPU5yW6,2018-01-18,61,195000
2428,Four Seasons,spotify:track:4ytyLpIwUXbdFsNOvgNnmP,Four Seasons,spotify:album:3ublKZHu1qjU9ujf9A4zhH,TAEYEON,spotify:artist:3qNVuliS40BLgXGxhdBdqu,2019-03-24,61,188237
5267,WHISTLE,spotify:track:3sgrwjWNJy753U30irIdEN,BLACKPINK IN YOUR AREA,spotify:album:4cpZazoKuj3jD6x2GrSX2w,BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,2018-12-05,61,211373
6606,I Don't Miss You,spotify:track:42I5z4IRj90oQ5iyk6aqGc,I Don't Miss You,spotify:album:3VWdyUAxBEt5gY2sXJUzFT,Eric Nam,spotify:artist:2FLqlgckDKdmpBrvLAT5BM,2018-11-08,61,172634
3978,LMM,spotify:track:61RWlWnaIKrOBnmjdQgFOH,María,spotify:album:5YYY7QCkq3pSw4Hoc1m0D3,Hwa Sa,spotify:artist:7bmYpVgQub656uNTu6qGNQ,2020-06-29,61,281906
1585,BREATHE,spotify:track:6G4z9WbxyEeWdEQTfShACT,SEOULITE,spotify:album:2c41Flo2HQgy0A9P3xuSFf,LeeHi,spotify:artist:7cVZApDoQZpS447nHTsNqu,2016-03-09,60,288915
3116,Leo (feat. BAEKHYUN),spotify:track:4F9qxQqmkFnBjIvrpiQ7jV,Leo,spotify:album:4wMb27rPOFS7vQSNsnjQC7,BOL4,spotify:artist:4k5fFEYgkWYrYvtOK3zVBl,2020-05-07,60,187986
1845,Spark,spotify:track:49euWwcjQTzVCynY53tvH5,Purpose - The 2nd Album,spotify:album:0h6wCpdgpSOAbYDDYJVuwr,TAEYEON,spotify:artist:3qNVuliS40BLgXGxhdBdqu,2019-10-28,60,217926
2479,At the end,spotify:track:4wX8BpSzIqqVjnf1X4RohI,Hotel Del Luna OST Part.6,spotify:album:1U3PIfgY7PqNd7DDeX29P6,CHUNG HA,spotify:artist:2PSJ6YriU7JsFucxACpU7Y,2019-08-03,60,224283
2805,Maria,spotify:track:2kqnQCChvRpDRAasIwc4Rh,Maria,spotify:album:4oLJXInwA9ndm42QETdPyT,Hwa Sa,spotify:artist:7bmYpVgQub656uNTu6qGNQ,2020-06-30,60,199026
3213,HAPPENING,spotify:track:5dpQn0AXTRnJV0Ik1FcU47,HAPPENING,spotify:album:3C5U9NYko3wIPimlaCaZZz,AKMU,spotify:artist:6OwKE9Ez6ALxpTaKcT5ayv,2020-11-16,60,224015
4152,All with You,spotify:track:1pEavn8UFAeij6afPwWfvM,"Moonlovers: Scarlet Heart Ryeo (Original Television Soundtrack), Pt 5",spotify:album:4Vya3kxqlogdf46anL8rut,TAEYEON,spotify:artist:3qNVuliS40BLgXGxhdBdqu,2016-09-13,60,233939
3263,FLOWER SHOWER,spotify:track:3wljaQ1KBCAMnPxCPDEUsC,FLOWER SHOWER,spotify:album:2SUtN48rlxa2SfTtffOnlR,HyunA,spotify:artist:3UwlejyX2b458azZ7eCnHb,2019-11-05,60,188373
6100,PLAYING WITH FIRE,spotify:track:29x3S9kmzTGHswtjSVeUPr,BLACKPINK IN YOUR AREA,spotify:album:4cpZazoKuj3jD6x2GrSX2w,BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,2018-12-05,60,195986
6112,Happy,spotify:track:459mRPsscVLMvVL59gr7EM,Happy,spotify:album:1nPB6o7EjGvUORXlnioEPk,TAEYEON,spotify:artist:3qNVuliS40BLgXGxhdBdqu,2020-05-04,59,221000
775,Who U Are,spotify:track:6C9dV3oVFBYZ3CShCU300P,MAGENTA,spotify:album:7L2jDMk6IZChhMxPdJMJ6i,KANG DANIEL,spotify:artist:5vGoWnZO65NBgiZYBmi3iW,2020-08-03,59,202160
1299,Physical (feat. Hwa Sa),spotify:track:23jEeXRyrjFbfs2Q8tBwdI,Physical (feat. Hwa Sa),spotify:album:6apIJi4hf7U6cBOFwIqq1b,Dua Lipa,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,2020-01-28,59,193696
40,Waves (feat. Simon Dominic & Jamie),spotify:track:6fXesHsuCFf80vYzDP26J5,Waves (feat. Simon Dominic & Jamie),spotify:album:5ZwfFVBuxVS2lbbDR8vtDk,KANG DANIEL,spotify:artist:5vGoWnZO65NBgiZYBmi3iW,2020-07-27,59,164920
